Employee_ID,Age,Gender,Country,Industry,Work_Mode,Work_Hours_Per_Week,Stress_Level,Sleep_Hours,Productivity_Score,Physical_Activity_Hours,Mental_Health_Support_Access,Burnout_Risk
EMP_1026,49,Female,Germany,Finance,On-site,36,1,8.798160788964449,63,5.1432093239091135,No,Low
EMP_1027,53,Non-binary,France,Manufacturing,Hybrid,52,7,7.674686871709919,79,7.984945335265625,Yes,Medium
EMP_1028,28,Female,Singapore,Education,Remote,36,4,5.531719377429987,40,9.645095559916548,No,Low
EMP_1029,50,Non-binary,Canada,Tech,Remote,54,9,9.377829120499204,77,1.51243338146966,No,High
EMP_1030,29,Non-binary,Canada,Education,Hybrid,32,6,6.4666269601707675,51,0.18267981609676687,No,Medium
EMP_1031,22,Male,USA,Finance,On-site,49,5,8.44614128753734,100,8.68963772848294,Yes,Medium
EMP_1032,24,Female,Singapore,Finance,Hybrid,63,10,7.174778946315559,73,1.9527333324716079,Yes,High
EMP_1033,45,Male,India,Education,On-site,59,7,7.4493294693421985,86,0.42478766631800946,No,Low
EMP_1034,44,Male,Canada,Retail,On-site,46,4,8.081448136590769,66,1.6009613765744457,Yes,Medium
EMP_1035,29,Male,India,Finance,Hybrid,39,5,8.015021421362803,84,3.8411491124376926,Yes,Medium
EMP_1036,58,Female,UK,Healthcare,On-site,64,8,6.589424124251847,59,2.1926570159258008,Yes,Medium
EMP_1037,24,Female,Germany,Healthcare,Remote,49,4,7.637998715126314,100,3.0525362910044307,Yes,Medium
EMP_1038,54,Non-binary,Japan,Finance,Hybrid,47,10,7.547919818438202,90,9.752940514300462,Yes,High
EMP_1039,49,Male,France,Finance,On-site,56,8,7.256273439627094,44,7.04405544162575,No,Low
EMP_1040,29,Non-binary,Germany,Retail,Remote,52,9,6.756020159404325,88,7.12191728253204,No,High
EMP_1041,55,Male,France,Healthcare,Hybrid,61,10,7.253877799833098,94,0.9468537472792282,No,High
EMP_1042,56,Female,Singapore,Finance,Remote,39,9,9.361048895435033,100,7.320983698226917,No,High
EMP_1043,53,Female,UK,Finance,Remote,40,5,6.645967177463011,78,7.393443329553049,Yes,High
EMP_1044,45,Female,Brazil,Retail,Remote,35,6,8.44790490376505,69,6.597450184066322,No,Low
EMP_1045,35,Male,USA,Retail,On-site,63,10,6.2564362913002425,82,2.2843629599787505,No,High
EMP_1046,53,Female,France,Education,Hybrid,46,10,5.9424224052127075,93,4.230361790821849,Yes,High
EMP_1047,37,Male,France,Retail,Hybrid,41,2,10.0,63,8.462764546696253,Yes,Low
EMP_1048,25,Non-binary,Singapore,Tech,On-site,50,5,7.648029036387092,66,6.702016293406263,Yes,Medium
EMP_1049,58,Male,India,Healthcare,Hybrid,48,3,7.681016153547536,63,7.327688349999023,Yes,Low
EMP_1050,42,Non-binary,Germany,Education,Remote,32,1,7.714273326201043,83,5.873744001258089,No,Low
EMP_1051,35,Male,Brazil,Tech,Hybrid,47,2,8.688759647841506,93,4.4958659911177845,Yes,Low
EMP_1052,52,Non-binary,Australia,Finance,On-site,48,9,7.489372017541305,96,7.590520100671082,Yes,High
EMP_1053,39,Female,USA,Finance,Remote,35,5,7.979466247068631,96,0.6792581436630496,Yes,Low
EMP_1054,28,Non-binary,Japan,Education,On-site,45,3,5.729718066092173,48,6.731607327802641,Yes,Low
EMP_1055,31,Female,Australia,Retail,Remote,37,7,8.180708244693342,100,9.972045078506792,Yes,Medium
EMP_1056,28,Female,Germany,Finance,Remote,47,7,6.715887330354951,92,7.801919294680316,Yes,Medium
EMP_1057,54,Non-binary,USA,Manufacturing,Hybrid,41,7,7.806090978630247,68,2.905635115774553,No,Low
EMP_1058,44,Male,France,Education,Remote,39,1,4.941856054366365,54,2.778194947053806,No,Low
EMP_1059,42,Male,Japan,Tech,On-site,36,6,7.756215510838136,91,6.672186105934589,No,Medium
EMP_1060,40,Male,India,Education,Hybrid,30,1,4.309724374270205,70,8.958542570085303,Yes,Low
EMP_1061,40,Male,Brazil,Healthcare,On-site,50,10,6.668901435476588,46,5.779497408478429,Yes,High
EMP_1062,57,Male,India,Retail,Remote,53,8,4.953338090920473,43,5.274022871700583,No,Medium
EMP_1063,50,Female,UK,Retail,On-site,54,6,7.759644071500631,81,1.6038413384367134,No,Medium
EMP_1064,39,Male,Singapore,Education,On-site,36,7,7.08312385741105,72,7.154569553598166,No,Medium
EMP_1065,23,Female,USA,Finance,Remote,46,10,6.075055116351669,40,7.022986196378907,No,High
EMP_1066,22,Female,India,Finance,Hybrid,58,10,8.721289654041794,52,9.669513923338476,Yes,High
EMP_1067,26,Female,Australia,Manufacturing,On-site,59,5,5.924000206799942,89,3.0019218430566443,No,Low
EMP_1068,41,Non-binary,Singapore,Manufacturing,Remote,36,5,4.0,40,7.564454763675318,Yes,High
EMP_1069,32,Non-binary,India,Retail,Hybrid,62,9,7.616362040638182,86,4.3406526119762905,Yes,High
EMP_1070,23,Female,Canada,Manufacturing,Hybrid,36,4,4.880081536703261,40,5.5847279161613494,Yes,Medium
EMP_1071,24,Non-binary,UK,Tech,Hybrid,53,10,5.961988428386989,61,8.164538556005581,No,High
EMP_1072,44,Male,Germany,Manufacturing,On-site,40,3,6.379184112472866,80,2.219950450189756,No,Low
EMP_1073,33,Male,Brazil,Tech,On-site,38,7,5.291207380364786,56,3.4286873952741495,No,Low
EMP_1074,41,Female,UK,Manufacturing,On-site,41,8,6.407526896730135,64,7.73308670197597,Yes,Medium
EMP_1075,26,Male,Singapore,Retail,Hybrid,64,9,5.313661735294133,70,5.704579152878609,Yes,High
EMP_1076,58,Female,Canada,Retail,On-site,33,6,7.194859822159656,54,0.9242291690507021,No,Medium
EMP_1077,59,Female,USA,Tech,Remote,57,10,5.525505693097374,40,4.30185866778513,Yes,High
EMP_1078,51,Male,Australia,Education,On-site,42,8,7.0361756785384175,66,5.8663331297301635,No,High
EMP_1079,30,Non-binary,Brazil,Retail,On-site,52,5,8.394409245125452,83,9.095173164450527,Yes,Medium
EMP_1080,55,Male,Brazil,Education,Hybrid,48,3,7.938847324350596,47,1.8848804993863866,Yes,Low
EMP_1081,56,Male,UK,Finance,On-site,53,10,6.901947169430106,49,8.059529683774828,Yes,High
EMP_1082,43,Female,Singapore,Tech,Remote,45,3,5.813515217896218,54,1.3062448307659136,Yes,Low
EMP_1083,45,Female,USA,Retail,Hybrid,62,10,7.191012539107097,69,2.4223566007580724,Yes,High
EMP_1084,38,Female,France,Healthcare,Remote,41,4,6.165137050639498,52,2.4334388349012306,Yes,Low
EMP_1085,31,Female,Canada,Finance,Hybrid,63,6,7.241348150441831,75,8.774791959088326,Yes,Medium
EMP_1086,51,Non-binary,France,Education,Hybrid,36,9,4.941657739056401,40,1.990176920149871,No,High
EMP_1087,44,Non-binary,Australia,Retail,On-site,40,1,7.96871326760277,55,7.869607269854091,Yes,Low
EMP_1088,53,Non-binary,USA,Tech,Remote,60,8,7.039859875615777,66,4.618065340196199,Yes,Low
EMP_1089,38,Female,USA,Manufacturing,Hybrid,58,10,9.650220016011009,100,9.990907677973107,No,High
EMP_1090,38,Female,Canada,Healthcare,On-site,42,9,8.567273754211271,76,8.390914986521054,No,High
EMP_1091,35,Female,Japan,Education,Hybrid,60,8,7.679424323705268,63,7.3970313444781794,No,Low
EMP_1092,30,Non-binary,France,Finance,Hybrid,31,7,6.851208431550917,76,8.707263066521955,No,Medium
EMP_1093,23,Female,India,Tech,Hybrid,44,6,6.124474763558001,55,6.3403039260503355,Yes,Medium
EMP_1094,46,Male,Brazil,Healthcare,Hybrid,40,1,8.130891154040961,100,8.436522565284976,Yes,Low
EMP_1095,30,Male,Japan,Tech,Hybrid,63,10,6.724636250416346,75,2.6112684736145586,No,High
EMP_1096,43,Female,India,Retail,Hybrid,33,4,8.402037559537959,86,0.9770321110107494,Yes,Low
EMP_1097,25,Male,Singapore,Manufacturing,On-site,40,9,7.480987796482342,56,6.159320070866688,No,High
EMP_1098,47,Male,Canada,Finance,Hybrid,58,5,7.489596552699716,59,4.34690392663586,Yes,Medium
EMP_1099,50,Non-binary,Singapore,Tech,Remote,31,4,7.713431352361553,94,4.264407952924319,Yes,Low
EMP_1100,55,Female,Brazil,Education,On-site,45,3,5.896447673874931,62,5.267478524300461,Yes,Low
EMP_1101,44,Female,Germany,Retail,Remote,42,4,5.7734365073516525,80,3.613826115655425,Yes,Medium
EMP_1102,58,Non-binary,India,Retail,Hybrid,46,9,5.731948661964131,70,6.260595314428291,Yes,High
EMP_1103,32,Male,Japan,Finance,Remote,50,9,8.256996297851188,100,0.3056836734762991,No,High
EMP_1104,27,Male,India,Retail,Hybrid,48,10,5.865134094977833,54,9.698913418817632,Yes,High
EMP_1105,39,Female,India,Education,Hybrid,36,6,6.014608350165596,51,9.247089920455704,Yes,Medium
EMP_1106,42,Male,Canada,Tech,On-site,37,1,7.645020552367771,83,9.352701625819336,Yes,Low
EMP_1107,57,Non-binary,Singapore,Finance,On-site,42,2,6.697541050438173,88,3.6500349558371834,Yes,Low
EMP_1108,59,Non-binary,France,Retail,Hybrid,31,4,6.544246909489653,54,5.318909576590998,Yes,High
EMP_1109,55,Female,Germany,Retail,On-site,40,7,6.440134037407696,93,9.541306030575752,No,Low
EMP_1110,38,Non-binary,Canada,Education,Remote,53,5,4.209241986590383,80,9.023460564275865,Yes,Low
EMP_1111,58,Non-binary,Australia,Manufacturing,On-site,35,8,5.839742168843179,70,7.902444759011473,No,Medium
EMP_1112,46,Female,Canada,Manufacturing,On-site,55,10,8.41787576425851,100,4.073315898475924,Yes,High
EMP_1113,59,Non-binary,Brazil,Retail,Remote,36,5,6.3527222781592325,73,5.643392231821735,Yes,Low
EMP_1114,33,Non-binary,Germany,Tech,On-site,48,7,4.719412352778711,40,7.929124742166477,No,Medium
EMP_1115,44,Non-binary,USA,Finance,Hybrid,35,1,5.7904069133578115,43,2.7301199554003173,Yes,Low
EMP_1116,43,Male,Australia,Retail,Remote,58,8,7.4318247577059955,89,6.264493682281113,Yes,Low
EMP_1117,42,Female,UK,Healthcare,Hybrid,31,8,7.4080415310468855,93,8.279343248518568,No,Medium
EMP_1118,48,Female,Canada,Finance,Remote,48,4,6.64686326492638,86,7.074547917329014,Yes,Medium
EMP_1119,52,Female,India,Manufacturing,Hybrid,33,5,6.17295514349796,54,4.794806311910007,No,Low
EMP_1120,27,Male,France,Retail,Hybrid,35,9,5.317364817092748,40,5.846083595551583,No,High
EMP_1121,48,Male,USA,Education,On-site,57,6,7.44182204369441,42,9.88675543145794,No,Low
EMP_1122,55,Female,Canada,Healthcare,Hybrid,59,8,8.005444501201348,100,6.019877946472101,Yes,Medium
EMP_1123,33,Male,Canada,Retail,On-site,36,6,8.546656002462214,49,7.8561775401864375,Yes,Low
EMP_1124,28,Female,Japan,Tech,Remote,38,2,5.667295169571949,53,7.266047643776626,No,Low
EMP_1125,31,Male,Japan,Healthcare,Hybrid,54,10,8.638627576487426,70,7.014906155293632,Yes,High
EMP_1126,38,Non-binary,USA,Retail,Hybrid,62,6,6.932065495282652,47,7.163690551140435,No,Low
EMP_1127,47,Non-binary,Singapore,Tech,Remote,30,4,7.031886356085168,93,4.544097512814639,Yes,Low
EMP_1128,42,Female,Japan,Healthcare,Remote,35,7,8.072310448757753,63,4.741601745181253,No,Medium
EMP_1129,49,Male,India,Tech,Hybrid,47,5,6.350855315824321,80,4.678627373607823,Yes,Medium
EMP_1130,23,Male,Australia,Tech,Remote,39,8,4.4034363983811655,81,0.3325460721260809,No,Low
EMP_1131,22,Non-binary,UK,Healthcare,On-site,57,10,7.845833857834914,89,2.410653303323235,Yes,High
EMP_1132,57,Non-binary,Germany,Healthcare,Remote,40,7,7.4182848931540875,93,1.545640066498828,No,Low
EMP_1133,47,Male,UK,Tech,Remote,62,10,6.567667783747629,55,8.864450113972573,Yes,High
EMP_1134,50,Male,UK,Manufacturing,Hybrid,30,1,7.7470376127246325,65,2.74969366452949,No,Low
EMP_1135,42,Male,Germany,Healthcare,On-site,42,6,7.992332152558235,70,1.384426344655404,Yes,Medium
EMP_1136,32,Male,Japan,Retail,Remote,49,6,5.185592425526108,56,1.1976693191088494,Yes,Medium
EMP_1137,32,Male,USA,Finance,On-site,30,1,7.027015569277273,78,6.999898345521586,No,Low
EMP_1138,57,Male,Germany,Education,On-site,32,1,4.266924871781098,61,0.060833109149592834,Yes,Low
EMP_1139,56,Female,Brazil,Tech,On-site,47,2,6.851568172585861,50,4.713044017565082,Yes,Low
EMP_1140,55,Male,Singapore,Tech,Hybrid,43,4,6.552709307165573,91,1.1887110559819625,Yes,Medium
EMP_1141,45,Non-binary,Australia,Education,Remote,60,10,7.5902908209126885,68,8.496633776359051,Yes,High
EMP_1142,43,Female,France,Manufacturing,Hybrid,56,6,5.712333724451288,78,9.584503564524582,No,Low
EMP_1143,26,Male,Japan,Education,Remote,46,5,6.494216156978178,70,9.587546162149037,Yes,Low
EMP_1144,54,Non-binary,Singapore,Healthcare,Remote,58,10,4.0,57,4.419641089467693,Yes,High
EMP_1145,57,Female,Germany,Education,Hybrid,55,6,7.669004585240605,70,6.445148244347965,No,Low
EMP_1146,41,Non-binary,Brazil,Tech,On-site,46,7,6.8939200998471115,69,5.997041365107446,Yes,High
EMP_1147,40,Male,France,Education,On-site,51,8,7.104689725384731,71,3.5003890138595297,No,Medium
EMP_1148,56,Male,Australia,Finance,Remote,54,9,5.207883116758329,80,4.440644914205311,Yes,High
EMP_1149,38,Male,Australia,Retail,Hybrid,31,7,7.477674609823606,61,0.6432369723328568,No,Low
EMP_1150,55,Male,Japan,Healthcare,On-site,51,9,8.983299644217071,88,7.956990326714872,Yes,High
EMP_1151,30,Female,Germany,Education,On-site,34,1,6.778104737348571,72,2.4080351215461904,No,Low
EMP_1152,47,Female,Singapore,Tech,Remote,33,6,7.780106689697973,73,4.605273311363762,No,Medium
EMP_1153,23,Non-binary,USA,Retail,Remote,35,4,5.955254772248939,91,4.806207336166439,No,Low
EMP_1154,30,Male,Singapore,Healthcare,Hybrid,50,10,6.907772571943534,69,5.6071173915131824,Yes,High
EMP_1155,30,Non-binary,Singapore,Tech,Remote,42,10,5.1623912632502,67,8.1787663788809,No,High
EMP_1156,38,Female,Australia,Manufacturing,On-site,54,7,7.945746165632155,65,6.918810461837497,Yes,High
EMP_1157,22,Male,USA,Finance,On-site,55,8,7.191808692598476,84,6.63063049129192,No,Low
EMP_1158,46,Male,USA,Manufacturing,On-site,49,3,5.536856337008725,72,5.267454958049398,No,Low
EMP_1159,46,Female,Japan,Finance,On-site,62,7,6.037765387794302,43,0.9595575494658992,No,Low
EMP_1160,56,Female,France,Education,Hybrid,43,10,7.073303407117975,91,4.020084716508614,Yes,High
EMP_1161,24,Female,Canada,Healthcare,Hybrid,46,10,8.10863801915701,53,9.573168512905522,Yes,High
EMP_1162,58,Female,UK,Education,Remote,50,9,8.77543264422222,62,9.955480752882526,No,High
EMP_1163,51,Female,UK,Finance,Remote,45,2,6.839049545145812,51,7.3049814610091826,No,Low
EMP_1164,59,Male,Australia,Finance,Remote,45,4,5.3624215913567435,52,2.2751496307464505,No,Medium
EMP_1165,55,Female,Canada,Finance,Hybrid,49,3,7.286158168388553,56,1.0189064600339592,No,Low
EMP_1166,33,Male,France,Retail,On-site,58,4,9.141858878838821,81,4.147643590461993,No,Medium
EMP_1167,40,Male,Canada,Tech,Remote,57,10,5.0527019136129825,40,8.565719023593356,No,High
EMP_1168,58,Female,Japan,Healthcare,On-site,37,7,5.854485220853283,59,7.218642398950005,No,Low
EMP_1169,38,Female,Singapore,Education,Remote,53,7,7.733157213095971,56,8.838922375411048,No,Medium
EMP_1170,31,Male,Australia,Education,Remote,32,1,7.1843189623049994,98,6.157763146976523,Yes,Low
EMP_1171,33,Female,USA,Manufacturing,Remote,54,3,6.345976326082239,73,1.3032836458969232,No,Low
EMP_1172,37,Female,Australia,Finance,Remote,48,8,7.264136647961743,74,1.1479596699816408,Yes,High
EMP_1173,45,Female,UK,Finance,Remote,62,6,8.173054242225179,52,0.4800230263012928,No,Low
EMP_1174,40,Non-binary,France,Finance,On-site,31,1,6.881996389369001,74,5.67079970573531,Yes,Low
EMP_1175,29,Male,Canada,Education,Remote,44,2,6.7767907668494844,58,2.4288623662478903,Yes,Low
EMP_1176,52,Non-binary,France,Manufacturing,On-site,51,9,7.70682900391086,98,7.343836413549505,No,High
EMP_1177,42,Female,Japan,Tech,Hybrid,39,6,6.675382141714964,83,6.862499358575072,Yes,High
EMP_1178,38,Non-binary,Australia,Retail,Remote,47,10,8.371028273053756,88,3.1811074240831694,Yes,High
EMP_1179,44,Female,Germany,Healthcare,On-site,51,8,9.43208761418122,100,1.7680166646406437,No,Medium
EMP_1180,58,Non-binary,Australia,Tech,Hybrid,56,8,5.9284696382444055,61,1.024003497960012,No,High
EMP_1181,37,Female,USA,Education,Hybrid,42,3,5.499969360659141,77,7.373152738130971,No,Low
EMP_1182,27,Non-binary,Australia,Retail,Hybrid,62,7,7.446063086428052,85,4.504409954259332,Yes,Low
EMP_1183,29,Non-binary,Brazil,Retail,On-site,34,7,5.457394572366518,79,3.235299141781389,No,Medium
EMP_1184,46,Non-binary,Japan,Retail,Remote,55,7,5.436907025255755,40,8.566530158063122,Yes,High
EMP_1185,39,Male,India,Finance,Remote,42,9,4.54095307561139,46,5.936132165693841,No,High
EMP_1186,46,Non-binary,Japan,Healthcare,On-site,56,7,6.54129730291375,67,5.180023363965844,No,High
EMP_1187,33,Male,Canada,Education,Remote,43,2,6.9604116366073,71,7.433791649756158,Yes,Low
EMP_1188,36,Female,India,Education,On-site,53,6,6.37916441302932,79,8.155831402352883,Yes,High
EMP_1189,47,Non-binary,Canada,Retail,Remote,32,4,8.668399820238605,54,6.860731554227195,Yes,Low
EMP_1190,47,Female,Canada,Education,Hybrid,59,9,8.57906472045534,54,4.400063185993527,No,High
EMP_1191,53,Female,USA,Healthcare,Remote,64,9,9.314612756826108,59,3.7929879267218745,No,High
EMP_1192,31,Non-binary,USA,Healthcare,On-site,43,1,7.05583415912045,41,7.716649382727022,No,Low
EMP_1193,37,Male,Singapore,Manufacturing,On-site,41,3,8.420582870212932,63,5.179071606402861,Yes,Low
EMP_1194,28,Non-binary,UK,Manufacturing,Hybrid,57,8,7.370623178544584,92,7.043860785173763,Yes,High
EMP_1195,38,Female,Singapore,Tech,On-site,58,9,7.250058775023545,85,8.903987890805519,Yes,High
EMP_1196,44,Female,Singapore,Healthcare,Remote,46,2,6.439136709645446,73,9.158906347367031,Yes,Low
EMP_1197,47,Non-binary,UK,Healthcare,Remote,50,10,4.284223851093827,67,2.7771563924057263,No,High
EMP_1198,42,Male,Germany,Healthcare,Hybrid,52,5,7.764749746016787,86,1.878899502725141,Yes,Medium
EMP_1199,43,Male,India,Manufacturing,On-site,49,10,8.384963483833628,62,2.612873603368379,Yes,High
EMP_1200,28,Female,France,Retail,Hybrid,40,3,5.1692584860421,82,7.5137177053550275,No,Low
EMP_1201,35,Female,Singapore,Retail,Remote,63,6,6.98836160538087,76,3.7005803604616014,No,Low
EMP_1202,36,Male,Australia,Education,Hybrid,39,7,8.189976602097483,79,1.7338928084132976,Yes,Medium
EMP_1203,28,Non-binary,Australia,Retail,On-site,39,2,6.5686014680254985,96,0.9838549250696926,Yes,Low
EMP_1204,30,Female,Canada,Finance,Hybrid,35,5,8.431724407998722,93,3.2731318882968785,Yes,Low
EMP_1205,29,Male,UK,Manufacturing,On-site,53,4,6.831660359971158,77,1.3613644035051131,Yes,Medium
EMP_1206,44,Female,Canada,Healthcare,On-site,41,7,6.369809763162087,65,1.5637361253330695,Yes,Low
EMP_1207,50,Non-binary,Brazil,Retail,Remote,52,6,8.50034429552948,52,6.838839734462701,Yes,Low
EMP_1208,39,Male,Brazil,Manufacturing,Remote,56,10,5.879495516631883,40,0.1973209566840528,No,High
EMP_1209,52,Female,France,Retail,Remote,35,9,6.130115161810248,85,1.17553261625438,No,High
EMP_1210,51,Non-binary,USA,Tech,On-site,30,7,5.925344938339233,70,8.443654912130965,No,Low
EMP_1211,56,Female,USA,Healthcare,Hybrid,35,6,5.628885676615284,67,8.449140850182532,No,Low
EMP_1212,39,Non-binary,UK,Tech,On-site,51,10,7.183640700849265,97,3.2924347876357696,Yes,High
EMP_1213,38,Non-binary,UK,Healthcare,Remote,53,5,6.384478477865796,92,0.8795300836872899,Yes,Low
EMP_1214,35,Male,Singapore,Manufacturing,Remote,54,7,7.586335715699749,50,7.049703338072058,Yes,Medium
EMP_1215,52,Non-binary,Brazil,Education,Hybrid,44,2,4.91843159736217,40,3.6013168777387436,Yes,Low
EMP_1216,45,Female,Singapore,Retail,Remote,55,10,5.652942291394701,45,0.45464627204925834,No,High
EMP_1217,56,Non-binary,USA,Retail,Remote,37,6,7.061894907431644,98,1.5782698129979855,Yes,High
EMP_1218,55,Non-binary,India,Finance,Remote,53,10,8.76361671664446,69,1.372148119640243,Yes,High
EMP_1219,24,Male,India,Tech,Hybrid,35,8,7.454202578701024,69,5.891163438276622,Yes,High
EMP_1220,58,Non-binary,UK,Retail,On-site,64,10,6.292731286179468,65,8.981175836035613,Yes,High
EMP_1221,47,Non-binary,Canada,Manufacturing,Remote,30,8,5.2125623759436435,82,7.930720333234574,No,Medium
EMP_1222,44,Female,USA,Education,Hybrid,41,10,6.222584741912687,71,5.4651604501723,Yes,High
EMP_1223,36,Male,India,Manufacturing,Remote,40,8,6.949019052948615,40,4.221551649274801,No,Medium
EMP_1224,25,Male,USA,Tech,Hybrid,41,9,4.1707697271482935,82,6.186767090688649,Yes,High
EMP_1225,50,Male,Japan,Finance,Remote,36,5,5.543955915702503,67,4.438127409800808,Yes,High
EMP_1226,43,Non-binary,Australia,Retail,Hybrid,40,10,6.1149328424236336,42,2.460991225763159,Yes,High
EMP_1227,46,Male,Brazil,Manufacturing,Remote,60,6,6.6911096713780465,82,6.791974553522796,No,Medium
EMP_1228,34,Non-binary,Singapore,Healthcare,On-site,62,6,6.934796224301555,80,8.73243945741321,Yes,High
EMP_1229,39,Non-binary,USA,Education,Remote,42,4,6.266958666151438,85,3.728703306808605,Yes,High
EMP_1230,54,Female,Australia,Manufacturing,Hybrid,47,10,7.607047818643501,51,8.41538467691337,Yes,High
EMP_1231,37,Female,Japan,Education,Remote,53,9,7.149648283636558,40,4.310820464834904,No,High
EMP_1232,23,Female,Singapore,Retail,On-site,38,1,6.555924058593784,49,4.01335943099426,No,Low
EMP_1233,56,Female,USA,Healthcare,Remote,60,10,7.7725304571255185,92,0.2832435754702767,Yes,High
EMP_1234,55,Female,UK,Finance,Hybrid,39,6,7.67432873981216,57,6.952789013674103,No,Medium
EMP_1235,51,Non-binary,Australia,Finance,Hybrid,31,7,5.255441739104473,62,8.075025251138229,Yes,Medium
EMP_1236,34,Non-binary,Singapore,Healthcare,On-site,44,8,6.961566917009626,72,6.63556919558561,Yes,Low
EMP_1237,34,Male,USA,Education,Hybrid,32,1,8.068312637760641,87,1.513609513919435,No,Low
EMP_1238,39,Non-binary,Australia,Retail,Remote,60,5,8.268987135162615,100,1.0329346755264313,Yes,Medium
EMP_1239,53,Non-binary,Japan,Manufacturing,Remote,35,1,7.445090548762344,72,5.728587516185395,Yes,Low
EMP_1240,53,Female,USA,Healthcare,Remote,32,1,6.720053725904328,51,4.015162541846019,No,Low
EMP_1241,56,Non-binary,USA,Tech,Hybrid,40,4,7.505583753078923,95,4.290977834855896,No,Medium
EMP_1242,50,Female,USA,Education,Remote,44,6,7.96932811755014,90,9.678002467430076,No,Medium
EMP_1243,50,Male,France,Finance,Remote,57,7,7.1389983388114775,53,7.239226711930654,No,Low
EMP_1244,37,Male,UK,Healthcare,Remote,39,8,7.274324974694105,88,4.117877392077567,Yes,High
EMP_1245,31,Non-binary,Japan,Finance,On-site,36,3,6.700236214797617,92,0.1909927984171489,Yes,Low
EMP_1246,51,Male,Singapore,Education,Hybrid,44,6,5.395857758699584,59,0.3409569785327027,Yes,Medium
EMP_1247,46,Non-binary,France,Finance,Hybrid,47,7,6.790763055697414,84,6.848036956458562,Yes,Low
EMP_1248,41,Male,Canada,Healthcare,Hybrid,47,10,6.187463264943359,53,8.37738759517764,Yes,High
EMP_1249,26,Female,France,Education,On-site,53,10,6.191294346804351,61,7.077026295496838,Yes,High
EMP_1250,22,Female,Brazil,Tech,Hybrid,31,1,8.720601386992188,56,4.0588775260472545,Yes,Low
EMP_1251,51,Female,Brazil,Healthcare,On-site,49,9,8.1418688532766,81,0.3113573793056956,Yes,High
EMP_1252,24,Female,USA,Manufacturing,On-site,63,7,4.967801090997913,65,9.674016302352298,No,Medium
EMP_1253,35,Non-binary,France,Retail,Hybrid,55,9,5.698145468468392,75,9.863360621580867,Yes,High
EMP_1254,51,Male,Canada,Healthcare,Remote,36,2,6.563725546536918,64,5.493645514442687,Yes,Low
EMP_1255,25,Non-binary,France,Education,Remote,59,5,6.231241323836845,87,0.7067096469510559,Yes,Medium
EMP_1256,39,Female,UK,Retail,Hybrid,34,3,7.380901928204549,97,5.409725059144669,Yes,Low
EMP_1257,58,Non-binary,UK,Healthcare,Hybrid,40,1,5.507697906631359,55,8.923384702208084,Yes,Low
EMP_1258,46,Male,Canada,Tech,On-site,30,7,8.150238353558338,72,6.7998551012821355,No,Medium
EMP_1259,22,Non-binary,France,Tech,Hybrid,63,10,6.947193346069809,74,7.199892310327243,No,High
EMP_1260,36,Male,Australia,Manufacturing,On-site,30,1,6.591385546346587,88,0.8496983743224928,No,Low
EMP_1261,30,Non-binary,UK,Finance,Hybrid,48,5,6.982816668741072,56,1.0651163703180144,Yes,Low
EMP_1262,36,Male,UK,Retail,Remote,31,4,6.498990311781962,61,1.2734877637588526,Yes,Low
EMP_1263,45,Male,India,Education,Remote,50,5,4.563228915128676,61,9.043768336609926,Yes,Medium
EMP_1264,25,Female,France,Education,Hybrid,49,8,7.014311176925771,43,5.258496362638133,Yes,Low
EMP_1265,33,Male,UK,Finance,On-site,52,8,6.61510433363853,51,7.915750963929912,No,High
EMP_1266,58,Female,Japan,Tech,Remote,50,10,5.854651584816697,72,1.1529125988360023,No,High
EMP_1267,58,Female,France,Tech,On-site,53,7,8.316915797699897,71,9.27642705508595,Yes,Low
EMP_1268,27,Female,Brazil,Healthcare,Hybrid,33,2,7.803325616071873,51,8.211420914972102,Yes,Low
EMP_1269,45,Non-binary,India,Manufacturing,Hybrid,41,3,9.926628047895102,77,2.247641447753561,No,Low
EMP_1270,32,Non-binary,UK,Retail,Remote,51,10,8.001794201430943,60,8.741822332939535,No,High
EMP_1271,34,Non-binary,India,Manufacturing,Hybrid,49,2,6.227877919563668,55,2.634427593968093,No,Low
EMP_1272,55,Non-binary,Brazil,Manufacturing,Remote,47,4,5.913052745677856,48,2.0533987933905653,No,Low
EMP_1273,46,Male,Canada,Healthcare,On-site,30,1,6.406833278456374,43,2.6424393681221234,No,Low
EMP_1274,28,Male,Canada,Manufacturing,Remote,59,10,6.200045661185626,93,9.099550632726093,No,High
EMP_1275,25,Non-binary,France,Finance,Remote,62,10,7.130540036624759,56,9.155919855148696,No,High
EMP_1276,29,Male,Brazil,Healthcare,On-site,53,3,5.153443147409201,51,3.289957746879688,Yes,Low
EMP_1277,41,Male,Germany,Finance,Remote,43,3,7.776743876855237,64,7.054341850945512,Yes,Low
EMP_1278,50,Female,Germany,Healthcare,Remote,34,6,7.109435643245713,93,6.7574525516418325,No,Medium
EMP_1279,31,Female,France,Manufacturing,Hybrid,40,9,7.638957169346434,54,8.065626321304032,Yes,High
EMP_1280,55,Female,USA,Finance,On-site,53,9,5.627024227566973,50,2.965095001421311,No,High
EMP_1281,47,Female,India,Finance,Remote,60,10,7.296026524403268,96,5.101385419104019,Yes,High
EMP_1282,24,Male,India,Finance,On-site,42,8,8.559011897043563,92,6.676739510082869,No,Medium
